facility_type,ID,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADSTRD_NM,FCLTY_LO,FCLTY_LA,OPNNG_DE,OPNNG_DE_RAW,OPNNG_DE_PRECISION,OPNNG_DAY_CO,BASE_DE,LAST_CHG_DE,LND_AR_VALUE,EDC_FCLTY_AR_VALUE,DATA_SPCE_AR_VALUE,NMPR_CO,QUALF_HOLD_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,PRFSN_CO,PRVATE_VLNTER_CO,DATA_CO,TOT_PROGRM_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,MOBILE_PROVD_AT,SOUND_PROVD_AT,HMPG_ADDR,TEL_NO
박물관,KCDMMUS23N000000897,제주대학교 박물관,제주특별자치도,제주시,아라일동,아라동,126.5643222,33.4572918,1967-03-20,1967.03.20,day,125.0,2025-03-27,2025-03-27,3.853,214.0,90.0,5.0,,,3.0,,,,,16800.0,3.0,6542.0,52.0,X,X,museum.jejunu.ac.kr,064-754-2241
미술관,KCDMART25N000000001,국립현대미술관(과천관),경기,과천시,막계동,문원동,127.0199299,37.43100343,1986-08-25,1986.08.25,day,313.0,2025-12-31,2026-06-10,66916.0,1162.0,510.0,368.0,63.0,63.0,128.0,20.0,,,,69358.0,28.0,562604.0,1797.0,O,O,"www.mmca.go.kr, 
www.facebook.com/MMCAKorea, www.instagram.com/MMCAKorea, 
www.twitter.com/MMCAKOREA, www.youtube.com/MMCAKorea, tv.naver.com/mmca",02-2188-6114
미술관,KCDMART25N000000002,국립현대미술관(서울관),서울,종로구,소격동,삼청동,126.9800327,37.57874362,2013-11-12,2013.11.12,day,362.0,2025-12-31,2026-06-10,27264.0,5641.0,710.0,368.0,63.0,63.0,128.0,20.0,,,,44409.0,88.0,1655834.0,4574.0,O,O,"www.mmca.go.kr, www.facebook.com/MMCAKorea, 
www.instagram.com/MMCAKorea, www.twitter.com/MMCAKOREA, 
www.youtube.com/MMCAKorea, tv.naver.com/mmca",02-3701-9500
미술관,KCDMART25N000000003,국립현대미술관(덕수궁관),서울,중구,정동,소공동,126.9737258,37.56608683,1998-12-01,1998.12.01,day,174.0,2025-12-31,2026-06-10,1181.0,78.0,,364.0,63.0,63.0,128.0,16.0,,,,,1.0,459146.0,2639.0,O,O,"www.mmca.go.kr, www.facebook.com/MMCAKorea, 
www.instagram.com/MMCAKorea, www.twitter.com/MMCAKOREA,
 www.youtube.com/MMCAKorea, tv.naver.com/mmca",02-2022-0600
미술관,KCDMART25N000000004,국립현대미술관 미술품수장센터(청주관),충북,청주시,내덕동,내덕2동,127.4923824,36.65619554,2018-12-27,2018.12.27,day,313.0,2025-12-31,2026-06-10,12077.0,295.0,72.0,373.0,63.0,63.0,128.0,25.0,,,,4120.0,16.0,269870.0,862.0,O,O,"www.mmca.go.kr, www.facebook.com/MMCAKorea, 
www.instagram.com/MMCAKorea, www.twitter.com/MMCAKOREA,
 www.youtube.com/MMCAKorea, tv.naver.com/mmca",043-261-1400
미술관,KCDMART25N000000005,DDP디자인뮤지엄,서울,중구,을지로7가,광희동,127.0108904,37.56804459,2020-02-17,2020.02.17,day,362.0,2025-12-31,2026-06-10,62109.0,1789.0,,10.0,0.0,,,,,,,,15.0,855433.0,2363.0,X,X,www.ddp.or.kr,02-2153-0066
미술관,KCDMART25N000000006,겸재정선미술관,서울,강서구,마곡동,가양1동,126.8384127,37.57222802,2009-04-23,2009.04.23,day,311.0,2025-12-31,2026-06-10,4065.0,343.0,13.0,59.0,0.0,,,57.0,,,,2648.0,16.0,41575.0,134.0,O,X,www.culture.gangseo.seoul.kr,02-2659-2206
미술관,KCDMART25N000000007,서울시립미술관,서울,중구,서소문동,소공동,126.9736993,37.56410607,1988-08-19,1988.08.19,day,322.0,2025-12-31,2026-06-10,25420.0,460.0,170.0,96.0,36.0,60.0,,,,,,46622.0,9.0,1918799.0,5959.0,O,O,sema.seoul.go.kr,02-2124-8817
미술관,KCDMART25N000000008,성북구립미술관,서울,성북구,성북동,성북동,126.9948871,37.5948372,2009-11-29,2009.11.29,day,176.0,2025-12-31,2026-06-10,532.0,,,12.0,8.0,,4.0,,,,,,7.0,24020.0,136.0,X,X,sma.sbculture.or.kr/sma,02-6925-5011
미술관,KCDMART25N000000009,종로구립 박노수미술관,서울,종로구,옥인동,청운효자동,126.9668185,37.5813192,2013-08-13,2013.08.13,day,273.0,2025-12-31,2026-06-10,957.0,,,155.0,0.0,,2.0,150.0,,,,,7.0,28426.0,104.0,X,X,https://www.jfac.or.kr/site/main/content/parkns01,02-2148-4171
미술관,KCDMART25N000000010,JCC아트센터,서울,종로구,혜화동,혜화동,127.0018857,37.58718318,2015-10-27,2015.10.27,day,90.0,2025-12-31,2026-06-10,3180.0,,,4.0,0.0,,,,2.0,,,,11.0,4000.0,44.0,O,X,www.jeijcc.org,02-2138-7373
미술관,KCDMART25N000000011,K현대미술관,서울,강남구,신사동,압구정동,127.0391717,37.52437942,2017-01-16,2017.01.16,day,326.0,2025-12-31,2026-06-10,1534.0,150.0,,22.0,0.0,,,,11.0,1.0,,,4.0,356000.0,1092.0,X,O,www.kmcaseoul.org,02-2138-0952
미술관,KCDMART25N000000012,OCI미술관,서울,종로구,수송동,종로1.2.3.4가동,126.9821283,37.57323951,2010-08-17,2010.08.17,day,150.0,2025-12-31,2026-06-10,604.0,299.0,49.0,20.0,0.0,,,,10.0,1.0,,2750.0,6.0,4363.0,29.0,X,X,ocimuseum.org,02-734-0440
미술관,KCDMART25N000000013,금호미술관,서울,종로구,사간동,삼청동,126.9799128,37.57746671,1996-11-22,1996.11.22,day,229.0,2025-12-31,2026-06-10,682.0,68.0,55.0,22.0,0.0,,,,11.0,,,1000.0,6.0,9235.0,40.0,O,X,www.kumhomuseum.com,02-720-5114
미술관,KCDMART25N000000014,김세중미술관,서울,용산구,효창동,효창동,126.9638828,37.54201785,2015-07-14,2015.07.14,day,170.0,2025-12-31,2026-06-10,584.0,115.0,16.0,12.0,0.0,,,,6.0,1.0,2.0,900.0,20.0,2111.0,12.0,O,X,www.kimsechoong.com,02-717-5129
미술관,KCDMART25N000000015,대림미술관,서울,종로구,통의동,사직동,126.9733637,37.57750388,1996-05-21,1996.05.21,day,119.0,2025-12-31,2026-06-10,810.0,,,46.0,0.0,,,,23.0,,,,16.0,95082.0,799.0,O,O,www.daelimmuseum.org,02-720-0667
미술관,KCDMART25N000000016,디뮤지엄(대림미술관 분관),서울,성동구,성수동1가,성수1가1동,127.0433578,37.54415475,2015-09-01,2015.09.01,day,40.0,2025-12-31,2026-06-10,18315.0,229.0,44.0,66.0,0.0,,,,33.0,,,,6.0,36695.0,917.0,O,O,www.daelimmuseum.org,02-6233-7200
미술관,KCDMART25N000000017,롯데뮤지엄,서울,송파구,신천동,잠실6동,127.1043018,37.51371299,2018-01-25,2018.01.25,day,180.0,2025-12-31,2026-06-10,4817.0,,21.0,22.0,0.0,,,,11.0,1.0,,,4.0,84091.0,467.0,O,O,www.lottemuseum.com,1544-7744
미술관,KCDMART25N000000018,리움미술관,서울,용산구,한남동,한남동,126.9992941,37.53846127,2004-10-13,2004.10.13,day,305.0,2025-12-31,2026-06-10,4120.0,985.0,237.0,290.0,0.0,,,,145.0,,103.0,,12.0,391414.0,1283.0,X,O,www.leeum.org,02-2014-6900
미술관,KCDMART25N000000019,밀알미술관,서울,강남구,일원동,일원본동,127.0820718,37.48578186,1999-07-30,1999.07.30,day,248.0,2025-12-31,2026-06-10,9832.0,,,8.0,0.0,,,,4.0,1.0,,300.0,,14265.0,58.0,X,X,www.milalmuseum.or.kr,02-3412-0061
미술관,KCDMART25N000000020,사비나미술관,서울,은평구,진관동,진관동,126.9292989,37.63006966,1996-03-04,1996.03.04,day,299.0,2025-12-31,2026-06-10,875.0,204.0,19.0,12.0,0.0,,,,6.0,,,8000.0,10.0,12000.0,40.0,X,X,www.savinamuseum.com,02-736-4371
미술관,KCDMART25N000000021,상원미술관(휴관),서울,종로구,평창동,평창동,126.976606,37.61164873,2003-09-23,2003.09.23,day,0.0,2025-12-31,2026-06-10,223.0,,11.0,2.0,0.0,,,,1.0,,,15000.0,,,,X,X,www.imageroot.co.kr,02-396-3185
미술관,KCDMART25N000000022,서울서예박물관,서울,서초구,서초동,서초3동,127.0142152,37.4802402,1988-02-15,1988.02.15,day,301.0,2025-12-31,2026-06-10,2507.0,,93.0,10.0,0.0,,,,5.0,1.0,,1000.0,,88482.0,294.0,X,X,www.sac.or.kr,1668-1352
미술관,KCDMART25N000000023,성곡미술관,서울,종로구,신문로2가,사직동,126.9697036,37.57351051,1995-11-08,1995.11.08,day,200.0,2025-12-31,2026-06-10,4530.0,421.0,288.0,18.0,0.0,,,,9.0,,,,7.0,56195.0,281.0,X,X,www.sungkokmuseum.org,02-737-7650
미술관,KCDMART25N000000024,세종문화회관 미술관,서울,종로구,세종로,사직동,126.9761683,37.57184786,1978-04-14,1978.04.14,day,313.0,2025-12-31,2026-06-10,55758.0,127.0,116.0,18.0,0.0,,,,9.0,,,35000.0,,150558.0,481.0,O,전시별 상이,www.sejongpac.or.kr,02-399-1114
미술관,KCDMART25N000000025,세화미술관,서울,종로구,신문로1가,사직동,126.9721395,37.56964251,2017-10-30,2017.10.30,day,208.0,2025-12-31,2026-06-10,4815.0,44.0,27.0,18.0,0.0,,,,9.0,,,500.0,12.0,17810.0,86.0,O,O,www.sehwamuseum.org,02-2002-7789
미술관,KCDMART25N000000026,소마미술관,서울,송파구,방이동,오륜동,127.1155179,37.5203397,2004-09-16,"2004.09.16
2018.09.14",day,245.0,2025-12-31,2026-06-10,692367.0,429.0,,216.0,0.0,,,,108.0,,95.0,,24.0,53183.0,217.0,X,X,www.soma.kspo.or.kr,02-425-1077
미술관,KCDMART25N000000027,아라리오뮤지엄 인 스페이스,서울,종로구,원서동,가회동,126.9883576,37.5777622,2014-09-01,2014.09.01,day,310.0,2025-12-31,2026-06-10,751.0,,11.0,12.0,0.0,,,,6.0,1.0,,824.0,1.0,22480.0,73.0,O,O,www.arariomuseum.org,02-736-5700
미술관,KCDMART25N000000028,아르코미술관,서울,종로구,동숭동,이화동,127.0032562,37.58050229,1979-05-21,1979.05.21,day,235.0,2025-12-31,2026-06-10,5618.0,227.0,146.0,44.0,0.0,,,,22.0,,,11700.0,46.0,58268.0,248.0,X,O,www.arko.or.kr,02-760-4850
미술관,KCDMART25N000000029,아모레퍼시픽미술관,서울,용산구,한강로2가,한강로동,126.9686736,37.52879118,2018-02-23,2018.02.23,day,236.0,2025-12-31,2026-06-10,6962.0,192.0,58.0,82.0,0.0,,,,41.0,8.0,,10000.0,1.0,90000.0,381.0,O,O,apma.amorepacific.com,02-6040-2345
미술관,KCDMART25N000000030,아트선재센터,서울,종로구,소격동,삼청동,126.9818392,37.57946353,1998-07-04,1998.07.04,day,266.0,2025-12-31,2026-06-10,4797.0,1023.0,,48.0,0.0,,,,24.0,2.0,6.0,,19.0,46000.0,173.0,X,X,www.artsonje.org,02-733-8949
미술관,KCDMART25N000000031,아트센터나비미술관,서울,종로구,서린동,종로1.2.3.4가동,126.9803037,37.56969128,2000-12-20,2000.12.20,day,246.0,2025-12-31,2026-06-10,1059.0,,90.0,38.0,0.0,,,,19.0,3.0,,6012.0,86.0,20000.0,81.0,X,X,www.nabi.or.kr,02-2121-1031
미술관,KCDMART25N000000032,유리지공예관,서울,서초구,우면동,양재1동,127.0123542,37.45775784,2004-10-08,2004.10.08,day,180.0,2025-12-31,2026-06-10,1217.0,207.0,30.0,2.0,0.0,,,,1.0,,,1500.0,,540.0,3.0,X,X,yoolizzycraftmuseum.org,02-578-6663
미술관,KCDMART25N000000033,일민미술관,서울,종로구,세종로,종로1.2.3.4가동,126.9776571,37.56986776,1994-07-19,1994.07.19,day,155.0,2025-12-31,2026-06-10,901.0,75.0,31.0,28.0,0.0,,,,14.0,1.0,,401.0,8.0,21499.0,139.0,O,X,www.ilmin.org,02-2020-2050
미술관,KCDMART25N000000034,자하미술관,서울,종로구,부암동,부암동,126.9603062,37.58937711,2008-03-01,2008.03.01,day,233.0,2025-12-31,2026-06-10,990.0,33.0,33.0,8.0,0.0,,,,4.0,,,10000.0,10.0,7410.0,32.0,O,X,www.zahamuseum.org,02-395-3222
미술관,KCDMART25N000000035,(재)한원미술관,서울,서초구,서초동,서초3동,127.0154357,37.48178113,1993-12-16,1993.12.16,day,158.0,2025-12-31,2026-06-10,2201.0,19.0,,4.0,0.0,,,,2.0,,,,,3170.0,20.0,X,X,www.hanwon.org,02-588-5642
미술관,KCDMART25N000000036,코리아나미술관,서울,강남구,신사동,압구정동,127.0328115,37.52407043,2003-11-20,2003.11.20,day,149.0,2025-12-31,2026-06-10,576.0,95.0,70.0,14.0,0.0,,,,7.0,,,4000.0,17.0,2244.0,15.0,X,O,www.spacec.co.kr,02-547-9177
미술관,KCDMART25N000000037,토탈미술관,서울,종로구,평창동,평창동,126.9756281,37.61214173,1986-10-26,1986.10.26,day,185.0,2025-12-31,2026-06-10,620.0,96.0,152.0,14.0,0.0,,,,7.0,1.0,,,10.0,2876.0,16.0,X,X,totalmuseum.org,02-379-7037
미술관,KCDMART25N000000038,포스코미술관,서울,강남구,대치동,대치4동,127.056131,37.50581497,1998-02-13,1998.02.13,day,213.0,2025-12-31,2026-06-10,,,,4.0,0.0,,,,2.0,,,,5.0,24694.0,116.0,X,X,www.poscoartmuseum.org,02-3457-1665
미술관,KCDMART25N000000039,한가람디자인미술관,서울,서초구,서초동,서초3동,127.0142152,37.4802402,1999-11-01,1999.11.01,day,315.0,2025-12-31,2026-06-10,2572.0,,,10.0,0.0,,,,5.0,1.0,,,,275997.0,876.0,X,X,www.sac.or.kr,1668-1352
미술관,KCDMART25N000000040,한가람미술관,서울,서초구,서초동,서초3동,127.0142152,37.4802402,1990-10-17,1990.10.17,day,330.0,2025-12-31,2026-06-10,5914.0,,,12.0,0.0,,,,6.0,1.0,,,,800146.0,2425.0,X,X,www.sac.or.kr,1668-1352
미술관,KCDMART25N000000041,뮤지엄 한미,서울,송파구,방이동,방이2동,127.1139562,37.51659259,2003-11-21,2003.11.21,day,200.0,2025-12-31,2026-06-10,1446.0,,40.0,30.0,0.0,,,,15.0,2.0,,,,3000.0,15.0,X,X,museumhanmi.or.kr,02-418-1315
미술관,KCDMART25N000000042,헬로우뮤지움,서울,성동구,성수동2가,성수2가3동,127.0532505,37.54817447,2007-11-14,2007.11.14,day,251.0,2025-12-31,2026-06-10,960.0,,43.0,18.0,0.0,,,,9.0,,2.0,,15.0,6255.0,25.0,X,X,www.hellomuseum.com,02-3217-4222
미술관,KCDMART25N000000043,환기미술관,서울,종로구,부암동,부암동,126.9661137,37.59408777,1992-11-05,1992.11.05,day,46.0,2025-12-31,2026-06-10,2908.0,212.0,100.0,24.0,0.0,,,,12.0,,,2000.0,,24225.0,527.0,X,X,www.whankimuseum.org,02-391-7701
미술관,KCDMART25N000000044,뮤지엄한미삼청,서울,종로구,삼청동,삼청동,126.9807217,37.58787115,2022-12-21,2022.12.21,day,218.0,2025-12-31,2026-06-10,3879.0,336.0,242.0,30.0,0.0,,,,15.0,2.0,,10000.0,27.0,10347.0,48.0,O,O,museumhanmi.or.kr,02-733-1315
미술관,KCDMART25N000000045,이영미술관(휴관),서울,성북구,성북동,성북동,126.9958631,37.59987774,2023-07-03,2023.07.03,day,0.0,2025-12-31,2026-06-10,569.0,16.0,,6.0,0.0,,,,3.0,,,,,,,X,X,www.icamkorea.org,031-213-8223
미술관,KCDMART25N000000046,서울과학기술대학교 미술관,서울,노원구,공릉동,공릉2동,127.0767947,37.63307893,2013-05-01,2013.05.01,day,200.0,2025-12-31,2026-06-10,148.0,,,1.0,0.0,,,,0.0,,,,1.0,4400.0,22.0,X,X,art.seoultech.ac.kr,02-970-6215
미술관,KCDMART25N000000047,서울대학교미술관,서울,관악구,신림동,대학동,126.9481564,37.46628727,2006-06-06,2006.06.06,day,250.0,2025-12-31,2026-06-10,4486.0,892.0,40.0,10.0,4.0,3.0,3.0,,0.0,,,,10.0,44589.0,178.0,X,O,www.snumoa.org,02-880-9504
미술관,KCDMART25N000000048,숙명여자대학교문신미술관,서울,용산구,청파동2가,청파동,126.9650744,37.54547408,2004-05-10,2004.05.10,day,194.0,2025-12-31,2026-06-10,1168.0,411.0,21.0,2.0,0.0,,,,1.0,,,,,1818.0,9.0,X,X,www.sookmyung.ac.kr/sites/moonshin/index.do,02-710-9280
미술관,KCDMART25N000000049,부산광역시립미술관,부산,해운대구,우동,우2동,129.1370273,35.16668716,1998-03-20,1998.03.20,day,313.0,2025-12-31,2026-06-10,27191.0,291.0,235.0,46.0,16.0,20.0,,1.0,,,,17416.0,1.0,37943.0,121.0,O,O,www.art.busan.go.kr,051-740-2602
미술관,KCDMART25N000000050,부산현대미술관,부산,사하구,하단동,하단2동,128.9426936,35.10933193,2018-06-15,2018.06.15,day,312.0,2025-12-31,2026-06-10,29900.0,253.0,524.0,55.0,10.0,15.0,4.0,,,,,21269.0,12.0,237046.0,760.0,X,X,www.busan.go.kr/moca,051-220-7400
미술관,KCDMART25N000000051,디오티미술관,부산,금정구,장전동,장전2동,129.0767727,35.22888083,2018-05-30,2018.05.30,day,247.0,2025-12-31,2026-06-10,217.0,46.0,,16.0,0.0,,,,8.0,1.0,,,9.0,9500.0,38.0,X,X,dotmuseum.co.kr,051-518-8480
미술관,KCDMART25N000000052,고은사진미술관,부산,해운대구,우동,우2동,129.1412107,35.16328812,2011-04-16,2011.04.16,day,306.0,2025-12-31,2026-06-10,1728.0,27.0,23.0,12.0,0.0,,,,6.0,,,1798.0,5.0,17530.0,57.0,O,O,www.goeunmuseum.kr,051-746-0055
미술관,KCDMART25N000000053,킴스아트필드미술관,부산,금정구,금성동,금성동,129.0542017,35.25241439,2006-04-01,2006.04.01,day,230.0,2025-12-31,2026-06-10,1316.0,28.0,35.0,6.0,0.0,,,,3.0,,,400.0,4.0,1100.0,5.0,X,X,blog.naver.com/kafmuseum,051-517-6800
미술관,KCDMART25N000000054,한광미술관(휴관),부산,중구,중앙동4가,중앙동,129.0374232,35.10898719,1996-11-22,1996.11.22,day,0.0,2025-12-31,2026-06-10,729.0,,,0.0,0.0,,,,0.0,,,,,,,X,X,www.asiaart.co.kr/index.php,051-469-0095
미술관,KCDMART25N000000055,KT&G 상상마당 부산미술관,부산,부산진구,부전동,부전2동,129.0573028,35.1542715,2020-09-04,2020.09.04,day,363.0,2025-12-31,2026-06-10,1653.0,66.0,,10.0,0.0,,,,5.0,,,,4.0,57796.0,159.0,X,O,www.sangsangmadang.com/main/BS,051-809-5555
미술관,KCDMART25N000000056,경성대학교미술관,부산,남구,대연동,대연3동,129.1001031,35.13848731,1997-09-01,1997.09.01,day,187.0,2025-12-31,2026-06-10,2239.0,,,6.0,0.0,,,,3.0,,,,,14960.0,80.0,X,X,kscms.ks.ac.kr/welcome/CMS/Contents/Contents.do?mCode=MN057,051-663-5361
미술관,KCDMART25N000000057,동아대학교 석당미술관,부산,서구,부민동2가,부민동,129.0194146,35.10374099,2013-03-01,2013.03.01,day,136.0,2025-12-31,2026-06-10,492.0,,,6.0,0.0,,,,3.0,,,,11.0,8951.0,66.0,X,X,museumsd.donga.ac.kr,051-200-8749
미술관,KCDMART25N000000058,대구문화예술회관 미술관,대구,달서구,성당동,성당동,128.5580764,35.84473836,1991-10-08,1991.10.08,day,295.0,2025-12-31,2026-06-10,66100.0,,45.0,8.0,1.0,4.0,,,,,,6910.0,6.0,250636.0,850.0,X,X,daeguartscenter.or.kr,053-430-7611
미술관,KCDMART25N000000059,대구미술관,대구,수성구,삼덕동,고산2동,128.6741204,35.82704909,2011-05-26,2011.05.26,day,311.0,2025-12-31,2026-06-10,71202.0,,175.0,137.0,3.0,7.0,2.0,108.0,,,,12237.0,30.0,212995.0,685.0,O,O,"daeguartmuseum.or.kr
blog.naver.com/damuseum",053-430-7500
미술관,KCDMART25N000000060,대구간송미술관,대구,수성구,삼덕동,고산2동,128.6764183,35.82811265,2024-09-03,2024.09.03,day,308.0,2025-12-31,2026-06-10,24073.0,,162.0,36.0,0.0,,3.0,10.0,,,,1000.0,7.0,224722.0,730.0,X,O,kansong.org/daegu,053-795-2024
미술관,KCDMART25N000000061,권정호미술관,대구,동구,신천동,신천3동,128.6198403,35.87535436,2024-02-28,2024.02.28,day,218.0,2025-12-31,2026-06-10,311.0,,42.0,176.0,0.0,,,,88.0,1.0,85.0,2000.0,8.0,1411.0,7.0,X,X,kwonjunghoartmuseum.or.kr/,053-243-1601
미술관,KCDMART25N000000062,경북대학교미술관,대구,북구,산격동,산격3동,128.6143223,35.88909749,2006-03-02,2006.03.02,day,188.0,2025-12-31,2026-06-10,566.0,,14.0,9.0,1.0,2.0,,5.0,0.0,,,2001.0,5.0,9646.0,51.0,O,X,artmuseum.knu.ac.kr,053-950-7968
미술관,KCDMART25N000000063,계명대학교 극재미술관,대구,남구,대명동,대명3동,128.5793157,35.85552317,1999-10-28,1999.10.28,day,243.0,2025-12-31,2026-06-10,116895.0,508.0,,8.0,0.0,,,,4.0,,,,2.0,13140.0,54.0,X,X,newcms.kmu.ac.kr/arts/1528/subview.do,053-620-2127
미술관,KCDMART25N000000064,송암미술관,인천,미추홀구,학익동,학익1동,126.6422184,37.43441631,1992-12-21,1992.12.21,day,311.0,2025-12-31,2026-06-10,14553.0,122.0,7.0,6.0,2.0,1.0,,,,,,2024.0,6.0,26361.0,85.0,X,X,www.incheon.go.kr/museum/MU020101,032-440-6777
미술관,KCDMART25N000000065,인천아트플랫폼,인천,중구,해안동1가,신포동,126.6206091,37.4727889,2009-09-25,2009.09.25,day,190.0,2025-12-31,2026-06-10,6635.0,88.0,145.0,8.0,0.0,,2.0,,,,,3197.0,13.0,20771.0,109.0,O,X,www.inartplatform.kr,032-760-1000
미술관,KCDMART25N000000066,더리미미술관,인천,강화군,선원면 신정리,선원면,126.5084261,37.72375499,1995-08-06,1995.08.06,day,295.0,2025-12-31,2026-06-10,1600.0,50.0,13.0,12.0,0.0,,,,6.0,2.0,1.0,300.0,3.0,2113.0,7.0,X,X,deorimimuseum.com,032-933-9297
미술관,KCDMART25N000000067,전원미술관,인천,강화군,송해면 솔정리,송해면,126.4584439,37.76665206,1995-08-06,1995.08.06,day,275.0,2025-12-31,2026-06-10,1157.0,123.0,,2.0,0.0,,,,1.0,,,,2.0,700.0,3.0,X,X,,032-933-9297
미술관,KCDMART25N000000068,해든뮤지움,인천,강화군,길상면 장흥리,길상면,126.5088507,37.61213705,2013-05-11,2013.05.11,day,312.0,2025-12-31,2026-06-10,2980.0,213.0,25.0,10.0,0.0,,,,5.0,,,2100.0,31.0,12000.0,38.0,O,X,www.haedenmuseum.com,032-937-6911~2
미술관,KCDMART25N000000069,경원미술관,인천,연수구,청학동,청학동,126.6623231,37.42412056,2023-08-01,2023.08.01,day,200.0,2025-12-31,2026-06-10,1951.0,33.0,62.0,1852.0,0.0,,,,926.0,1.0,920.0,302.0,,700.0,4.0,X,X,www.kyoungwon.org,032-875-2230
미술관,KCDMART25N000000070,경인교육대학교 미술관 지누지움,인천,계양구,계산동,계산1동,126.7188421,37.53670489,2018-05-01,2018.05.01,day,285.0,2025-12-31,2026-06-10,135940.0,107.0,,3.0,0.0,1.0,,,0.0,,,,2.0,5795.0,20.0,X,X,edu.ginue.ac.kr/ginuesium/Main.do,032-540-1208
미술관,KCDMART25N000000071,광주시립미술관,광주,북구,운암동,운암2동,126.8857358,35.18323305,1992-08-01,1992.08.01,day,310.0,2025-12-31,2026-06-10,143293.0,680.0,129.0,341.0,10.0,27.0,,300.0,,,,11597.0,7.0,138791.0,448.0,O,O,artmuse.gwangju.go.kr,062-613-7100
미술관,KCDMART25N000000072,시화문화마을금봉미술관,광주,북구,각화동,문화동,126.9404082,35.17956429,2015-06-04,2015.06.04,day,306.0,2025-12-31,2026-06-10,16268.0,,,2.0,0.0,,1.0,,,,,,8.0,13359.0,44.0,X,X,gbartmuseum.or.kr,062-269-9883
미술관,KCDMART25N000000073,양림미술관,광주,남구,양림동,양림동,126.9129673,35.14055371,2012-12-27,2012.12.27,day,276.0,2025-12-31,2026-06-10,158.0,,,1.0,0.0,1.0,,,,,,,,3100.0,11.0,X,X,blog.naver.com/yangrimart,062-607-2315
미술관,KCDMART25N000000074,이강하미술관,광주,남구,양림동,양림동,126.9156646,35.13690726,2018-02-09,2018.02.09,day,273.0,2025-12-31,2026-06-10,373.0,,,3.0,0.0,,1.0,,,,,,3.0,12780.0,47.0,X,X,www.lkh-artmuseum.com,062-674-8515
미술관,KCDMART25N000000075,국윤미술관,광주,동구,소태동,지원1동,126.9365211,35.13189236,2008-07-21,2008.07.21,day,330.0,2025-12-31,2026-06-10,248.0,118.0,33.0,8.0,0.0,,,,4.0,,,200.0,7.0,3724.0,11.0,X,X,cafe.daum.net/yywol,062-232-7335
미술관,KCDMART25N000000076,드영미술관,광주,동구,운림동,학운동,126.9534815,35.13429786,2018-05-01,2018.05.01,day,355.0,2025-12-31,2026-06-10,1405.0,70.0,32.0,8.0,0.0,,,,4.0,1.0,,250.0,4.0,8800.0,25.0,O,O,www.deyoungmuseum.co.kr,062-223-6515
미술관,KCDMART25N000000077,무등현대미술관,광주,동구,운림동,학운동,126.9537242,35.13418204,2007-12-17,2007.12.17,day,275.0,2025-12-31,2026-06-10,1388.0,,,10.0,0.0,,,,5.0,,,,2.0,6648.0,24.0,X,X,https://cafe.naver.com/mdmoca,062-223-6677
미술관,KCDMART25N000000078,소암미술관,광주,남구,서동,사직동,126.9070168,35.14378383,2017-07-12,2017.07.12,day,179.0,2025-12-31,2026-06-10,335.0,89.0,10.0,8.0,0.0,,,,4.0,,,204.0,18.0,7980.0,45.0,X,X,www.soam-museum.com,062-671-7711
미술관,KCDMART25N000000079,우제길미술관,광주,동구,운림동,학운동,126.9430427,35.13180762,1999-09-01,1999.09.01,day,312.0,2025-12-31,2026-06-10,1018.0,129.0,20.0,8.0,0.0,,,,4.0,,,,6.0,6645.0,21.0,X,X,www.wooart.co.kr,062-224-6601
미술관,KCDMART25N000000080,은암미술관,광주,동구,대의동,충장동,126.9206546,35.15001346,2010-06-18,2010.06.18,day,256.0,2025-12-31,2026-06-10,441.0,55.0,10.0,14.0,0.0,,,,7.0,2.0,,500.0,5.0,7680.0,30.0,X,X,www.eunam.org,062-226-6677
미술관,KCDMART25N000000081,의재미술관,광주,동구,운림동,학운동,126.9673915,35.12937059,2001-11-17,2001.11.17,day,240.0,2025-12-31,2026-06-10,6048.0,70.0,,8.0,0.0,,,,4.0,,,,9.0,9862.0,41.0,X,X,www.uijae.org,062-222-3040
미술관,KCDMART25N000000082,주안미술관,광주,동구,대인동,충장동,126.9156585,35.15337504,2015-12-01,2015.12.01,day,363.0,2025-12-31,2026-06-10,203.0,,40.0,10.0,0.0,,,,5.0,,,350.0,27.0,1579.0,4.0,X,X,www.juanartmuseum.org,062-222-2083
미술관,KCDMART25N000000083,광주대학교 호심미술관,광주,남구,진월동,진월동,126.8961699,35.10590365,2017-01-01,2017.01.01,day,274.0,2025-12-31,2026-06-10,1992.0,68.0,,4.0,0.0,,,,2.0,,,,,10960.0,40.0,X,X,www.gwangju.ac.kr,062-670-2173
미술관,KCDMART25N000000084,조선대학교 미술관,광주,동구,서석동,서남동,126.930934,35.14465855,1989-01-01,1989.01.01,day,263.0,2025-12-31,2026-06-10,3239.0,,163.0,10.0,0.0,,,,5.0,,,,,11309.0,43.0,X,X,artmuseum.chosun.ac.kr,062-230-7832
